,INFO_ITEM_TYPE,_id,Passage_id,passage,WELLBORE NAME,CREATOR BA NAME,year,Q,A1,A2,C
2129,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What should be the characteristics of the top 100-150m of the well in wellbore 15/5-1?,Within 10 of vertical,The top 100-150m of the well in wellbore 15/5-1 should be within 10 of vertical,1
2130,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,How must the platform be positioned in wellbore 15/5-1?,Sufficiently closely positioned over the template and vertical,"In wellbore 15/5-1, the platform must be sufficiently closely positioned over the template and vertical",1
2131,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What is the preferable misalignment with the well bore in wellbore 15/5-1?,Less than about 2o,The preferable misalignment with the well bore in wellbore 15/5-1 should be less than about 2o,1
2132,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What factors should not aggravate the misalignment with the well bore in wellbore 15/5-1?,"Settlement of the platform, excessive manufacturing tolerances on the jacket or template","The settlement of the platform, nor excessive manufacturing tolerances on the jacket or template should not aggravate the misalignment with the well bore in wellbore 15/5-1",1
2133,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,How should the jacket be located over the template in wellbore 15/5-1?,Using an acoustic reference system and additional control by underwater television and floodlights,"In wellbore 15/5-1, the jacket should accurately be located over the template using an acoustic reference system and additional control by underwater television and floodlights",1
2134,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What is the purpose of the guide funnels on the jacket in wellbore 15/5-1?,Lowered over piles projecting from the template.,"In wellbore 15/5-1, the guide funnels on the jacket are used to be lowered over piles projecting from the template.",0.9
2135,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What is the state of the jacket in wellbore 15/5-1 after piling into the seabed?,Vertical,"After piling into the seabed in wellbore 15/5-1, the jacket is vertical",1
2136,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What happens first when drilling and completing from a fixed platform in wellbore 15/5-1?,"The self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associated equipment and services","When drilling and completing from a fixed platform in wellbore 15/5-1, firstly, the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associated equipment and services.",1
2137,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What is included in the top-side facilities of the platform in wellbore 15/5-1?,Heavy drilling rig complete with associated equipment and services,"In wellbore 15/5-1, the top-side facilities of the platform include a heavy drilling rig complete with associated equipment and services",1
2138,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,305,"First of all, the top 100-150m of the well should be within 10 of vertical, secondly, the platform must be sufficiently closely positioned over the template and vertical, so that the casing from the wellhead on the platform to the seabed tie-back has an overall misalignment with the well bore of less than about 2o, and this should not be aggravated by settlement of the platform, nor by excessive manufacturing tolerances on the jacket or template. Location of the jacket accurately over thea template should not be too difficult using an acoustic reference system and addi- tional control by underwater television and floodlights, so that guide funnels on the jacket are lowered over piles pro- jecting from the template. Piling jacket into the seabed, so that it is vertical, is also'anestablished technique. c. Drilling and Completion from Fixed Platform First the self-contained production and drilling platform is constructed and installed, together with all its top-side facilities including heavy drilling rig complete with associa- ted equipment and services. The wells would be totally comple-",15/5-1,Norsk Hydro a.s.,1998,What would the wells be after the installation of the platform and its top-side facilities in wellbore 15/5-1?,Totally complete,"After the installation of the platform and its top-side facilities in wellbore 15/5-1, the wells would be totally complete.",0.9
2139,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What is the wellbore name?,15/5-1,The wellbore name is 15/5-1.,1
2140,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What does the drilling rig at wellbore 15/5-1 produce?,final production wellheads,The drilling rig at wellbore 15/5-1 produces final production wellheads.,1
2141,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What does the drilling option entail at wellbore 15/5-1 compared to the workover rig?,heavier rig and considerably more drill- pipe and casing and other consumables,"Compared to the workover rig, the drilling option at wellbore 15/5-1 entails a heavier rig and considerably more drill-pipe, casing and other consumables on the platform.",1
2142,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What may be worth considering after the completion of the wells at wellbore 15/5-1?,"economic case for removal of this rig and selling it, then bringing on rented workover rig","After the completion of the wells at wellbore 15/5-1, it might be worth considering the economic case for removal of the rig and selling it, then bringing on a rented workover rig.",1
2143,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What would be eliminated from considering the economic case at wellbore 15/5-1?,heavy maintenance cost of keeping the original rig,Considering the economic case at wellbore 15/5-1 would eliminate the heavy maintenance cost of keeping the original rig out there for workovers.,1
2144,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What is still a requirement for the platform at wellbore 15/5-1?,platform still has to be designed to be large enough to accommodate the large initial drilling rig,"Despite the considerations, the platform at wellbore 15/5-1 still has to be designed to be large enough to accommodate the large initial drilling rig.",1
2145,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What happens in the future brief periods at wellbore 15/5-1?,bringing on rented workover rig,"During the brief periods in the future at wellbore 15/5-1, a rented workover rig comes on.",0.9
2146,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What is compared in the scheme at wellbore 15/5-1?,heavier rig and more consumables on the platform than the workover rig,"In the scheme at wellbore 15/5-1, a heavier rig and more consumables on the platform are compared to the workover rig.",0.9
2147,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,What is the alternative to keeping the original rig at wellbore 15/5-1?,removal of this rig and bringing on rented workover rig,The alternative to keeping the original rig at wellbore 15/5-1 is removal of this rig and bringing on a rented workover rig.,1
2148,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,306,"ted by this drilling rig with final production wellheads at the wellhead deck of the platform. This option entails heavier rig and considerably more drill- pipe and casing and other consumables on the platform than the workover rig in the pre-drilling scheme. After completion of the wells, it is worth considering whether there is an economic case for removal of this rig and selling it, then bringing on rented workover rig for the brief periods when it is required in the future. This would eliminate the heavy maintenance cost of keeping the original rig out there for workovers during the working life of the platform. How- ever, the platform still has to be designed to be large enough to accommodate the larqe initial drilling rig.",15/5-1,Norsk Hydro a.s.,1998,Where are the final production wellheads located in wellbore 15/5-1?,at the wellhead deck of the platform,The final production wellheads in wellbore 15/5-1 are located at the wellhead deck of the platform.,1
2149,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,When can drilling start in wellbore 15/5-1?,"After the larger platform and jacket have been designed, built, placed, and then all the modules installed on the deck.","In wellbore 15/5-1, drilling can commence once the larger platform and jacket have been designed, constructed, positioned, and all the necessary modules have been installed on the deck.",1
2150,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What is required before drilling can start in wellbore 15/5-1?,Initial installation and commissioning of the drilling rig modules and provision of accommodation and services.,"For drilling to start in wellbore 15/5-1, initial installation and commissioning of the drilling rig modules and provision of accommodation and services are required.",1
2151,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What can start while hook-up continues on the production modules in wellbore 15/5-1?,Drilling.,"In wellbore 15/5-1, drilling can begin while hook-up continues on the production modules.",1
2152,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What area does the wellbore 15/5-1 text mention as being different for the two optional drilling modes?,"Storage capacity for fuel, drilling equipment, well consumables, and stores.","The wellbore 15/5-1 text indicates that the two optional drilling modes would require different levels of storage capacity specifically for fuel, drilling equipment, well consumables, and stores.",1
2153,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What would different drilling modes in wellbore 15/5-1 require?,"Different levels of storage capacity for fuel, drilling equipment, well consumables, and stores.","Different drilling modes in wellbore 15/5-1 would necessitate different levels of storage capacity for items such as fuel, drilling equipment, well consumables, and stores.",1
2154,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What is used to install modules in the wellbore 15/5-1?,An expensive derrick barge spread.,"In wellbore 15/5-1, an expensive derrick barge spread is used to install modules on the deck.",1
2155,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What kind of spread is used after the platform and jacket have been placed in wellbore 15/5-1?,An expensive derrick barge spread.,"Once the platform and jacket have been placed in wellbore 15/5-1, an expensive derrick barge spread is used.",1
2156,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What begins after the installation and commissioning of the drilling rig modules in wellbore 15/5-1?,Drilling while hook-up continues on the production modules.,"In wellbore 15/5-1, drilling can begin while hook-up continues on the production modules after the installation and commissioning of the drilling rig modules.",1
2157,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,What does the drilling process in wellbore 15/5-1 require for different drilling modes?,Different levels of storage capacity.,The drilling process in wellbore 15/5-1 requires different levels of storage capacity for different drilling modes.,1
2158,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,307,"It is evident that drilling cannot start until the larger plat- form and jacket have been designed, built, placed, and then all the modlues installed on the deck, using an expensive der- rick barge spred. After initial installation and commissioning of the drilling rig modules and provision of accommodation and services, it will be possible to commence drilling while hook- up continues on the production modlues. d. Miscellaneous The two optional drilling modes would require different levels of storage capacity for fuel, drilling equipment, well consuma- bles, and stores.",15/5-1,Norsk Hydro a.s.,1998,"In wellbore 15/5-1, what happens after the larger platform and jacket have been designed, built, and placed?",All the modules are installed on the deck using an expensive derrick barge spread.,"After the larger platform and jacket have been designed, built and placed in wellbore 15/5-1, all the modules are installed on the deck using an expensive derrick barge spread.",1
2159,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,308,"By pre-drilling, the wells, alle the drilling equipment, well consumables, and stores to support the drilling operation will have been channelled through the semi-submersible operation leaving only the tie-back and drilling out capacity require- ment of the workover rig requiring support. The high level of CO2 will demand strictly controlled practices to deal with corrosion. These will include continuous injection of filming amine inhibitor as well as glycol to prevent the formation of hydrates. . . E Platform Configuration For the purposes of this study, it was decided to adopt con- ventional piled jacket as the basis of.comparison. The design of such structures is well proven, and reliable weight and cost estimates for the structure can be developed with comparative ease.",15/5-1,Norsk Hydro a.s.,1998,What will have been channeled through the semi-submersible operation for wellbore 15/5-1?,"The wells, drilling equipment, well consumables, and stores to support the drilling operation","For the wellbore named 15/5-1, the drilling equipment, well consumables, and stores to support the drilling operation will have been channelled through the semi-submersible operation.",1
2160,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,308,"By pre-drilling, the wells, alle the drilling equipment, well consumables, and stores to support the drilling operation will have been channelled through the semi-submersible operation leaving only the tie-back and drilling out capacity require- ment of the workover rig requiring support. The high level of CO2 will demand strictly controlled practices to deal with corrosion. These will include continuous injection of filming amine inhibitor as well as glycol to prevent the formation of hydrates. . . E Platform Configuration For the purposes of this study, it was decided to adopt con- ventional piled jacket as the basis of.comparison. The design of such structures is well proven, and reliable weight and cost estimates for the structure can be developed with comparative ease.",15/5-1,Norsk Hydro a.s.,1998,What high-level of chemical in wellbore 15/5-1 will demand strictly controlled practices?,CO2,A high-level of CO2 in wellbore 15/5-1 will demand strictly controlled practices.,1
2161,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,308,"By pre-drilling, the wells, alle the drilling equipment, well consumables, and stores to support the drilling operation will have been channelled through the semi-submersible operation leaving only the tie-back and drilling out capacity require- ment of the workover rig requiring support. The high level of CO2 will demand strictly controlled practices to deal with corrosion. These will include continuous injection of filming amine inhibitor as well as glycol to prevent the formation of hydrates. . . E Platform Configuration For the purposes of this study, it was decided to adopt con- ventional piled jacket as the basis of.comparison. The design of such structures is well proven, and reliable weight and cost estimates for the structure can be developed with comparative ease.",15/5-1,Norsk Hydro a.s.,1998,What practices will be included to deal with corrosion in wellbore 15/5-1?,Continuous injection of filming amine inhibitor as well as glycol,"In wellbore 15/5-1, dealing with corrosion will include practices such as continuous injection of filming amine inhibitor and glycol.",1
2162,DISCOVERY_EVALUATION_REPORT,db015483bd0adb1d450b5422de4cd6b07474ae89,308,"By pre-drilling, the wells, alle the drilling equipment, well consumables, and stores to support the drilling operation will have been channelled through the semi-submersible operation leaving only the tie-back and drilling out capacity require- ment of the workover rig requiring support. The high level of CO2 will demand strictly controlled practices to deal with corrosion. These will include continuous injection of filming amine inhibitor as well as glycol to prevent the formation of hydrates. . . E Platform Configuration For the purposes of this study, it was decided to adopt con- ventional piled jacket as the basis of.comparison. The design of such structures is well proven, and reliable weight and cost estimates for the structure can be developed with comparative ease.",15/5-1,Norsk Hydro a.s.,1998,What is adopted as the basis of comparison for the study of wellbore 15/5-1?,Conventional piled jacket,"For the study of wellbore 15/5-1, a conventional piled jacket was adopted as the basis of comparison.",1
